source,target,source_models,target_models,edge_width
Alistipes_finegoldii_DSM_17242_0,Tyzzerella_nexilis_DSM_1787_2,Alistipes_finegoldii_DSM_17242,Clostridium_nexile_DSM_1787,-0.015241363323154
Alistipes_finegoldii_DSM_17242_0,_methoxybenzovorans_SR3_39,Alistipes_finegoldii_DSM_17242,Clostridium_methoxybenzovorans_SR3,-0.17976866997163
Alistipes_finegoldii_DSM_17242_0,_methylpentosum_40,Alistipes_finegoldii_DSM_17242,Clostridium_methylpentosum_R2_DSM_5476,-0.0160315057955355
Lachnospira_multipara_ATCC_19207_1,_eligens_ATCC_27750_2,Lachnospira_multipara_ATCC_19207,Eubacterium_eligens_ATCC_27750,0.0018269646021359
Lachnospira_multipara_ATCC_19207_1,Butyricicoccus_pullicaecorum_1.2_0,Lachnospira_multipara_ATCC_19207,Butyricicoccus_pullicaecorum_1_2,0.0073941203199827
Lachnospira_multipara_ATCC_19207_1,Streptococcus_cristatus_ATCC_51100_1,Lachnospira_multipara_ATCC_19207,Streptococcus_cristatus_ATCC_51100,0.0180083219399505
Lachnospira_multipara_ATCC_19207_1,Blautia_obeum_ATCC_29174_5,Lachnospira_multipara_ATCC_19207,Blautia_obeum_ATCC_29174,0.011701578034962
Lachnospira_multipara_ATCC_19207_1,Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Lachnospira_multipara_ATCC_19207,Bifidobacterium_kashiwanohense_DSM_21854,-0.0421351410931813
Lachnospira_multipara_ATCC_19207_1,_eligens_ATCC_27750_9,Lachnospira_multipara_ATCC_19207,Eubacterium_eligens_ATCC_27750,-0.0192062779661587
Lachnospira_multipara_ATCC_19207_1,Pseudoflavonifractor_capillosus_ATCC_29799_16,Lachnospira_multipara_ATCC_19207,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.008769932184711
Lachnospira_multipara_ATCC_19207_1,Pseudoflavonifractor_capillosus_ATCC_29799_18,Lachnospira_multipara_ATCC_19207,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0056687036246451
Lachnospira_multipara_ATCC_19207_1,Parabacteroides_distasonis_ATCC_8503_1,Lachnospira_multipara_ATCC_19207,Parabacteroides_distasonis_ATCC_8503,0.0493847552224085
Lachnospira_multipara_ATCC_19207_1,_methoxybenzovorans_SR3_37,Lachnospira_multipara_ATCC_19207,Clostridium_methoxybenzovorans_SR3,-0.0819991811581638
Bacteroides_xylanisolvens_XB1A_0,_methylpentosum_9,Bacteroides_xylanisolvens_XB1A,Clostridium_methylpentosum_R2_DSM_5476,0.0976942998737008
Bacteroides_xylanisolvens_XB1A_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Bacteroides_xylanisolvens_XB1A,Clostridium_cellobioparum_DSM_1351,-0.104198165372277
Bacteroides_xylanisolvens_XB1A_0,Blautia_hansenii_DSM_20583_3,Bacteroides_xylanisolvens_XB1A,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0218405162930251
Bacteroides_xylanisolvens_XB1A_0,Bacteroides_xylanisolvens_XB1A_2,Bacteroides_xylanisolvens_XB1A,Bacteroides_xylanisolvens_XB1A,-0.0102157271294186
Bacteroides_xylanisolvens_XB1A_0,Bacteroides_xylanisolvens_XB1A_3,Bacteroides_xylanisolvens_XB1A,Bacteroides_xylanisolvens_XB1A,-0.0421694929493908
Bacteroides_xylanisolvens_XB1A_0,Enterococcus_avium_ATCC_14025_0,Bacteroides_xylanisolvens_XB1A,Enterococcus_avium_ATCC_14025,-0.0989283229942912
Anaerobutyricum_hallii_DSM_3353_0,Coprococcus_eutactus_ATCC_27759_2,Eubacterium_hallii_DSM_3353,Coprococcus_eutactus_ATCC_27759,0.316547093223149
Anaerobutyricum_hallii_DSM_3353_0,Blautia_producta_ATCC_27340_DSM_2950_1,Eubacterium_hallii_DSM_3353,Blautia_producta_DSM_2950,0.193332975863776
Anaerobutyricum_hallii_DSM_3353_0,Blautia_obeum_ATCC_29174_5,Eubacterium_hallii_DSM_3353,Blautia_obeum_ATCC_29174,-0.0831652921491855
Anaerobutyricum_hallii_DSM_3353_0,_scindens_ATCC_35704_0,Eubacterium_hallii_DSM_3353,Clostridium_scindens_ATCC_35704,-0.0458952241645961
Anaerobutyricum_hallii_DSM_3353_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_35,Eubacterium_hallii_DSM_3353,Clostridium_cellobioparum_DSM_1351,-0.0949859264991673
Anaerobutyricum_hallii_DSM_3353_0,Eubacterium_sulci_ATCC_35585_12,Eubacterium_hallii_DSM_3353,Eubacterium_sulci_ATCC_35585,-0.0826634571539821
Phocaeicola_massiliensis_0,Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Bacteroides_massiliensis_B846dnLKV334,Clostridium_glycolicum_ATCC_14880,-0.0608579589316437
Phocaeicola_massiliensis_0,Blautia_obeum_ATCC_29174_3,Bacteroides_massiliensis_B846dnLKV334,Blautia_obeum_ATCC_29174,0.103678378340507
Phocaeicola_massiliensis_0,Bacteroides_xylanisolvens_XB1A_1,Bacteroides_massiliensis_B846dnLKV334,Bacteroides_xylanisolvens_XB1A,-0.0307546553463625
Phocaeicola_massiliensis_0,Bacteroides_fragilis_NCTC_9343_0,Bacteroides_massiliensis_B846dnLKV334,Bacteroides_fragilis_NCTC_9343,-0.122408904728719
Phocaeicola_massiliensis_0,Alistipes_finegoldii_DSM_17242_1,Bacteroides_massiliensis_B846dnLKV334,Alistipes_finegoldii_DSM_17242,-0.0117065717823719
Phocaeicola_massiliensis_0,_gnavus_ATCC_29149_3,Bacteroides_massiliensis_B846dnLKV334,Ruminococcus_gnavus_ATCC_29149,0.0783964314555689
Phocaeicola_massiliensis_0,_rectale_ATCC_33656_3,Bacteroides_massiliensis_B846dnLKV334,Eubacterium_rectale_ATCC_33656,0.0065009086055486
Phocaeicola_massiliensis_0,Blautia_wexlerae_DSM_19850_2,Bacteroides_massiliensis_B846dnLKV334,Blautia_wexlerae_DSM_19850,-0.0122694287316414
Phocaeicola_massiliensis_0,_spiroforme_DSM_1552_2,Bacteroides_massiliensis_B846dnLKV334,Clostridium_spiroforme_DSM_1552,-0.0334203574460247
Phocaeicola_massiliensis_0,Butyricimonas_virosa_DSM_23226_0,Bacteroides_massiliensis_B846dnLKV334,Butyricimonas_virosa_DSM_23226,-0.0211381618993388
Phocaeicola_massiliensis_0,Gordonibacter_pamelaeae_3,Bacteroides_massiliensis_B846dnLKV334,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,-0.1392570460272
Phocaeicola_massiliensis_0,Ruminococcus_champanellensis_18P13_JCM_17042_9,Bacteroides_massiliensis_B846dnLKV334,Ruminococcus_champanellensis_18P13,0.0196613295190644
Phocaeicola_massiliensis_0,Ruminococcus_champanellensis_18P13_JCM_17042_10,Bacteroides_massiliensis_B846dnLKV334,Ruminococcus_champanellensis_18P13,-0.063396773241509
Phocaeicola_massiliensis_0,Blautia_producta_ATCC_27340_DSM_2950_2,Bacteroides_massiliensis_B846dnLKV334,Blautia_producta_DSM_2950,0.078922298867243
Phocaeicola_massiliensis_0,Unidentified_Christensenellaceae_R-7_group_13,Bacteroides_massiliensis_B846dnLKV334,Unidentified_Christensenellaceae_R-7_group_13,-0.007364814253311
Acidaminococcus_fermentans_DSM_20731_0,Roseburia_hominis_A2183_0,Acidaminococcus_fermentans_DSM_20731,Roseburia_hominis_A2_183,0.0143628672811396
Acidaminococcus_fermentans_DSM_20731_0,_gnavus_ATCC_29149_2,Acidaminococcus_fermentans_DSM_20731,Ruminococcus_gnavus_ATCC_29149,0.0456211373654536
Acidaminococcus_fermentans_DSM_20731_0,Pseudoflavonifractor_capillosus_ATCC_29799_2,Acidaminococcus_fermentans_DSM_20731,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0365879175125577
Acidaminococcus_fermentans_DSM_20731_0,_rectale_ATCC_33656_4,Acidaminococcus_fermentans_DSM_20731,Eubacterium_rectale_ATCC_33656,-0.0217584191584609
Acidaminococcus_fermentans_DSM_20731_0,_methylpentosum_14,Acidaminococcus_fermentans_DSM_20731,Clostridium_methylpentosum_R2_DSM_5476,-0.0522765209645182
Acidaminococcus_fermentans_DSM_20731_0,Schaalia_georgiae_DSM_6843_0,Acidaminococcus_fermentans_DSM_20731,Actinomyces_georgiae_DSM_6843,-0.187340171653047
Acidaminococcus_fermentans_DSM_20731_0,Parabacteroides_merdae_ATCC_43184_2,Acidaminococcus_fermentans_DSM_20731,Parabacteroides_merdae_ATCC_43184,0.103981580221415
Acidaminococcus_fermentans_DSM_20731_0,_methoxybenzovorans_SR3_30,Acidaminococcus_fermentans_DSM_20731,Clostridium_methoxybenzovorans_SR3,0.0238307594821104
Acidaminococcus_fermentans_DSM_20731_0,_methylpentosum_26,Acidaminococcus_fermentans_DSM_20731,Clostridium_methylpentosum_R2_DSM_5476,0.046065173775721
Acidaminococcus_fermentans_DSM_20731_0,_gnavus_ATCC_29149_11,Acidaminococcus_fermentans_DSM_20731,Ruminococcus_gnavus_ATCC_29149,0.172210224980557
Unidentified_Christensenellaceae_R-7_group_0,_gnavus_ATCC_29149_1,Unidentified_Christensenellaceae_R-7_group_0,Ruminococcus_gnavus_ATCC_29149,-0.0373440449049536
Unidentified_Christensenellaceae_R-7_group_0,Coprococcus_eutactus_ATCC_27759_0,Unidentified_Christensenellaceae_R-7_group_0,Coprococcus_eutactus_ATCC_27759,0.0166507098633991
Unidentified_Christensenellaceae_R-7_group_0,Blautia_hansenii_DSM_20583_5,Unidentified_Christensenellaceae_R-7_group_0,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0010268548197119
Unidentified_Christensenellaceae_R-7_group_0,Lachnospira_multipara_ATCC_19207_4,Unidentified_Christensenellaceae_R-7_group_0,Lachnospira_multipara_ATCC_19207,0.0641969509757621
Unidentified_Christensenellaceae_R-7_group_0,_lactaris_ATCC_29176_10,Unidentified_Christensenellaceae_R-7_group_0,Ruminococcus_lactaris_ATCC_29176,-0.0013527916977657
Unidentified_Christensenellaceae_R-7_group_0,Pseudoflavonifractor_capillosus_ATCC_29799_11,Unidentified_Christensenellaceae_R-7_group_0,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0213766440545729
Unidentified_Christensenellaceae_R-7_group_0,_lactaris_ATCC_29176_13,Unidentified_Christensenellaceae_R-7_group_0,Ruminococcus_lactaris_ATCC_29176,0.141933261142228
Unidentified_Christensenellaceae_R-7_group_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_26,Unidentified_Christensenellaceae_R-7_group_0,Clostridium_cellobioparum_DSM_1351,-0.0039674157700885
Unidentified_Christensenellaceae_R-7_group_0,Dialister_succinatiphilus_YIT_11850_0,Unidentified_Christensenellaceae_R-7_group_0,Dialister_succinatiphilus_YIT_11850,-0.0219915577845915
Unidentified_Christensenellaceae_R-7_group_0,Eubacterium_sulci_ATCC_35585_9,Unidentified_Christensenellaceae_R-7_group_0,Eubacterium_sulci_ATCC_35585,0.043262151035559
Unidentified_Christensenellaceae_R-7_group_0,Pseudoflavonifractor_capillosus_ATCC_29799_26,Unidentified_Christensenellaceae_R-7_group_0,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0841679283977939
Unidentified_Christensenellaceae_R-7_group_0,Anaerostipes_caccae_L192_3,Unidentified_Christensenellaceae_R-7_group_0,Anaerostipes_caccae_DSM_14662,0.093639463871682
Clostridium_perfringens_ATCC_13124_0,Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Clostridium_perfringens_ATCC_13124,Clostridium_glycolicum_ATCC_14880,0.0131736664186781
Clostridium_perfringens_ATCC_13124_0,Blautia_obeum_ATCC_29174_3,Clostridium_perfringens_ATCC_13124,Blautia_obeum_ATCC_29174,0.0341081921920688
Clostridium_perfringens_ATCC_13124_0,_methoxybenzovorans_SR3_1,Clostridium_perfringens_ATCC_13124,Clostridium_methoxybenzovorans_SR3,0.0545648047644555
Clostridium_perfringens_ATCC_13124_0,Bacillus_mycoides_DSM_2048_0,Clostridium_perfringens_ATCC_13124,Bacillus_mycoides_DSM_2048,0.0666984713199996
Clostridium_perfringens_ATCC_13124_0,Bacillus_mycoides_DSM_2048_1,Clostridium_perfringens_ATCC_13124,Bacillus_mycoides_DSM_2048,0.201628883751145
Clostridium_perfringens_ATCC_13124_0,_methylpentosum_14,Clostridium_perfringens_ATCC_13124,Clostridium_methylpentosum_R2_DSM_5476,0.0170873951751485
Clostridium_perfringens_ATCC_13124_0,_methylpentosum_15,Clostridium_perfringens_ATCC_13124,Clostridium_methylpentosum_R2_DSM_5476,0.044662141940202
Clostridium_perfringens_ATCC_13124_0,Slackia_piriformis_YIT_12062_0,Clostridium_perfringens_ATCC_13124,Slackia_piriformis_YIT_12062,0.0169228974741644
Clostridium_perfringens_ATCC_13124_0,Barnesiella_intestinihominis_YIT_11860_2,Clostridium_perfringens_ATCC_13124,Barnesiella_intestinihominis_YIT_11860,0.0178304428787208
Clostridium_perfringens_ATCC_13124_0,Pseudoflavonifractor_capillosus_ATCC_29799_19,Clostridium_perfringens_ATCC_13124,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0373736383818695
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,Akkermansia_muciniphila_ATCC_BAA835_1,Bifidobacterium_kashiwanohense_DSM_21854,Akkermansia_muciniphila_ATCC_BAA_835,0.187822075149734
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,Bacteroides_intestinalis_0,Bifidobacterium_kashiwanohense_DSM_21854,Bacteroides_intestinalis_341_DSM_17393,0.0225391595194497
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,_methoxybenzovorans_SR3_4,Bifidobacterium_kashiwanohense_DSM_21854,Clostridium_methoxybenzovorans_SR3,-0.0275145377023276
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,_methylpentosum_14,Bifidobacterium_kashiwanohense_DSM_21854,Clostridium_methylpentosum_R2_DSM_5476,0.0314394575662001
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,_methoxybenzovorans_SR3_16,Bifidobacterium_kashiwanohense_DSM_21854,Clostridium_methoxybenzovorans_SR3,0.0288915513441848
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,Pseudoflavonifractor_capillosus_ATCC_29799_13,Bifidobacterium_kashiwanohense_DSM_21854,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0113124652416902
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,_lactaris_ATCC_29176_13,Bifidobacterium_kashiwanohense_DSM_21854,Ruminococcus_lactaris_ATCC_29176,0.0435771131190208
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,Pseudoflavonifractor_capillosus_ATCC_29799_33,Bifidobacterium_kashiwanohense_DSM_21854,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0023608745249273
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,Ruminococcus_albus_7_DSM_20455_4,Bifidobacterium_kashiwanohense_DSM_21854,Ruminococcus_albus_7,0.216023824238863
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_0,Anaerostipes_caccae_L192_3,Bifidobacterium_kashiwanohense_DSM_21854,Anaerostipes_caccae_DSM_14662,0.0456187287103185
Coprococcus_comes_ATCC_27758_1,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Coprococcus_comes_ATCC_27758,Clostridium_cellobioparum_DSM_1351,0.019039533150085
Coprococcus_comes_ATCC_27758_1,_hylemonae_DSM_15053_1,Coprococcus_comes_ATCC_27758,Clostridium_hylemonae_DSM_15053,0.126790536395698
Coprococcus_comes_ATCC_27758_1,Amedibacillus_dolichus_DSM_3991_1,Coprococcus_comes_ATCC_27758,Eubacterium_dolichum_DSM_3991,-0.0803594996044607
Coprococcus_comes_ATCC_27758_1,_hylemonae_DSM_15053_5,Coprococcus_comes_ATCC_27758,Clostridium_hylemonae_DSM_15053,-0.156677432120007
Coprococcus_comes_ATCC_27758_1,Anaerostipes_caccae_L192_4,Coprococcus_comes_ATCC_27758,Anaerostipes_caccae_DSM_14662,-0.015498523506684
Coprococcus_comes_ATCC_27758_1,Eubacterium_sulci_ATCC_35585_12,Coprococcus_comes_ATCC_27758,Eubacterium_sulci_ATCC_35585,-0.019496578198171
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,_hylemonae_DSM_15053_0,Clostridium_glycolicum_ATCC_14880,Clostridium_hylemonae_DSM_15053,-0.0163025269644726
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Parasutterella_excrementihominis_YIT_11859_0,Clostridium_glycolicum_ATCC_14880,Parasutterella_excrementihominis_YIT_11859,-0.0255663701289104
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Gordonibacter_pamelaeae_0,Clostridium_glycolicum_ATCC_14880,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.064658041661386
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Clostridium_glycolicum_ATCC_14880,Bifidobacterium_kashiwanohense_DSM_21854,0.0552558524819249
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Bacillus_mycoides_DSM_2048_1,Clostridium_glycolicum_ATCC_14880,Bacillus_mycoides_DSM_2048,0.0078822872388256
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Ruminococcus_champanellensis_18P13_JCM_17042_6,Clostridium_glycolicum_ATCC_14880,Ruminococcus_champanellensis_18P13,0.0628942038075583
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Blautia_hansenii_DSM_20583_10,Clostridium_glycolicum_ATCC_14880,Blautia_hansenii_VPI_C7_24_DSM_20583,-0.0022624024103459
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Clostridium_perfringens_ATCC_13124_7,Clostridium_glycolicum_ATCC_14880,Clostridium_perfringens_ATCC_13124,0.0276242796414157
Phocaeicola_coprocola_0,Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Bacteroides_coprocola_M16_DSM_17136,Clostridium_glycolicum_ATCC_14880,0.0171617026156889
Phocaeicola_coprocola_0,_eligens_ATCC_27750_5,Bacteroides_coprocola_M16_DSM_17136,Eubacterium_eligens_ATCC_27750,0.100056819535061
Phocaeicola_coprocola_0,Bifidobacterium_animalis_lactis_DSM_10140_1,Bacteroides_coprocola_M16_DSM_17136,Bifidobacterium_animalis_lactis_DSM_10140,0.0558219411795794
Phocaeicola_coprocola_0,Barnesiella_intestinihominis_YIT_11860_2,Bacteroides_coprocola_M16_DSM_17136,Barnesiella_intestinihominis_YIT_11860,0.0261437146870452
Phocaeicola_coprocola_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_28,Bacteroides_coprocola_M16_DSM_17136,Clostridium_cellobioparum_DSM_1351,0.116972150898404
Phocaeicola_coprocola_0,Enterococcus_avium_ATCC_14025_0,Bacteroides_coprocola_M16_DSM_17136,Enterococcus_avium_ATCC_14025,0.036893165327621
Phocaeicola_coprocola_0,Unidentified_Flavobacteriales_0,Bacteroides_coprocola_M16_DSM_17136,Unidentified_Flavobacteriales_0,0.251275362144631
Phocaeicola_coprocola_0,Holdemania_filiformis_0,Bacteroides_coprocola_M16_DSM_17136,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,-0.0016909552491615
Phocaeicola_coprocola_0,Holdemania_filiformis_2,Bacteroides_coprocola_M16_DSM_17136,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.0043809885222985
_eligens_ATCC_27750_1,Bilophila_wadsworthia_316_0,Eubacterium_eligens_ATCC_27750,Bilophila_wadsworthia_3_1_6,-0.0142921384871776
_eligens_ATCC_27750_1,Eubacterium_ramulus_ATCC_29099_0,Eubacterium_eligens_ATCC_27750,Eubacterium_ramulus_ATCC_29099,0.135203658059432
_eligens_ATCC_27750_1,Coprococcus_eutactus_ATCC_27759_2,Eubacterium_eligens_ATCC_27750,Coprococcus_eutactus_ATCC_27759,0.0745142857330595
_eligens_ATCC_27750_1,_eligens_ATCC_27750_4,Eubacterium_eligens_ATCC_27750,Eubacterium_eligens_ATCC_27750,0.0157817146274451
_eligens_ATCC_27750_1,Blautia_obeum_ATCC_29174_5,Eubacterium_eligens_ATCC_27750,Blautia_obeum_ATCC_29174,-0.0459507118190156
_eligens_ATCC_27750_1,_gnavus_ATCC_29149_4,Eubacterium_eligens_ATCC_27750,Ruminococcus_gnavus_ATCC_29149,-0.0050289801352172
_eligens_ATCC_27750_1,Streptococcus_constellatus_subsp._pharyngis_SK1060_CCUG_46377_0,Eubacterium_eligens_ATCC_27750,Streptococcus_constellatus_subsp_pharyngis_SK1060,-0.0804783713146897
_eligens_ATCC_27750_1,_lactaris_ATCC_29176_8,Eubacterium_eligens_ATCC_27750,Ruminococcus_lactaris_ATCC_29176,-0.130168979027889
_eligens_ATCC_27750_1,_methoxybenzovorans_SR3_25,Eubacterium_eligens_ATCC_27750,Clostridium_methoxybenzovorans_SR3,-0.0575653500417927
_eligens_ATCC_27750_1,_scindens_ATCC_35704_0,Eubacterium_eligens_ATCC_27750,Clostridium_scindens_ATCC_35704,-0.0855012263245747
_eligens_ATCC_27750_1,Schaalia_georgiae_DSM_6843_1,Eubacterium_eligens_ATCC_27750,Actinomyces_georgiae_DSM_6843,-0.0240950780282042
Roseburia_intestinalis_L182_0,_methoxybenzovorans_SR3_0,Roseburia_intestinalis_L1_82,Clostridium_methoxybenzovorans_SR3,0.0015568367449913
Roseburia_intestinalis_L182_0,Blautia_hansenii_DSM_20583_1,Roseburia_intestinalis_L1_82,Blautia_hansenii_VPI_C7_24_DSM_20583,0.108950202366
Roseburia_intestinalis_L182_0,Caldibacillus_thermoamylovorans_0,Roseburia_intestinalis_L1_82,Bacillus_thermoamylovorans,0.144752940733757
Roseburia_intestinalis_L182_0,Alistipes_finegoldii_DSM_17242_3,Roseburia_intestinalis_L1_82,Alistipes_finegoldii_DSM_17242,-0.0201903234010465
Roseburia_intestinalis_L182_0,Blautia_hansenii_DSM_20583_7,Roseburia_intestinalis_L1_82,Blautia_hansenii_VPI_C7_24_DSM_20583,-0.156329839873829
Roseburia_intestinalis_L182_0,Pseudoflavonifractor_capillosus_ATCC_29799_16,Roseburia_intestinalis_L1_82,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0265206854826428
Roseburia_intestinalis_L182_0,_methoxybenzovorans_SR3_38,Roseburia_intestinalis_L1_82,Clostridium_methoxybenzovorans_SR3,-0.0682698599773402
Roseburia_intestinalis_L182_0,Ruminococcus_albus_7_DSM_20455_5,Roseburia_intestinalis_L1_82,Ruminococcus_albus_7,-0.0190688550609804
_lactaris_ATCC_29176_2,Ruminococcus_champanellensis_18P13_JCM_17042_0,Ruminococcus_lactaris_ATCC_29176,Ruminococcus_champanellensis_18P13,-0.0045110045307732
_lactaris_ATCC_29176_2,Bacteroides_ovatus_ATCC_8483_0,Ruminococcus_lactaris_ATCC_29176,Bacteroides_ovatus_ATCC_8483,0.117616162096693
_lactaris_ATCC_29176_2,Alistipes_finegoldii_DSM_17242_1,Ruminococcus_lactaris_ATCC_29176,Alistipes_finegoldii_DSM_17242,0.0437004750773989
_lactaris_ATCC_29176_2,_gnavus_ATCC_29149_5,Ruminococcus_lactaris_ATCC_29176,Ruminococcus_gnavus_ATCC_29149,-0.0038012110106174
_lactaris_ATCC_29176_2,_hylemonae_DSM_15053_2,Ruminococcus_lactaris_ATCC_29176,Clostridium_hylemonae_DSM_15053,0.118834979971006
_lactaris_ATCC_29176_2,_spiroforme_DSM_1552_2,Ruminococcus_lactaris_ATCC_29176,Clostridium_spiroforme_DSM_1552,-0.0375212231787971
_lactaris_ATCC_29176_2,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_16,Ruminococcus_lactaris_ATCC_29176,Clostridium_cellobioparum_DSM_1351,-0.085870381741982
_lactaris_ATCC_29176_2,Butyricimonas_virosa_DSM_23226_0,Ruminococcus_lactaris_ATCC_29176,Butyricimonas_virosa_DSM_23226,0.0120425301408875
_lactaris_ATCC_29176_2,_methoxybenzovorans_SR3_20,Ruminococcus_lactaris_ATCC_29176,Clostridium_methoxybenzovorans_SR3,-0.0211342679438094
_lactaris_ATCC_29176_2,Pseudoflavonifractor_capillosus_ATCC_29799_23,Ruminococcus_lactaris_ATCC_29176,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.205669792621069
_lactaris_ATCC_29176_2,_methoxybenzovorans_SR3_38,Ruminococcus_lactaris_ATCC_29176,Clostridium_methoxybenzovorans_SR3,-0.07445881461749
Bacteroides_caccae_ATCC_43185_0,Unidentified_Christensenellaceae_R-7_group_1,Bacteroides_caccae_ATCC_43185,Unidentified_Christensenellaceae_R-7_group_1,0.0338399132353034
Bacteroides_caccae_ATCC_43185_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_16,Bacteroides_caccae_ATCC_43185,Clostridium_cellobioparum_DSM_1351,-0.0177935914545776
Bacteroides_caccae_ATCC_43185_0,Pseudoflavonifractor_capillosus_ATCC_29799_13,Bacteroides_caccae_ATCC_43185,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0390091108654597
Bacteroides_caccae_ATCC_43185_0,_methylpentosum_19,Bacteroides_caccae_ATCC_43185,Clostridium_methylpentosum_R2_DSM_5476,-0.0146664492485036
Bacteroides_caccae_ATCC_43185_0,_methylpentosum_23,Bacteroides_caccae_ATCC_43185,Clostridium_methylpentosum_R2_DSM_5476,-0.034904183937055
Bacteroides_caccae_ATCC_43185_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_44,Bacteroides_caccae_ATCC_43185,Clostridium_cellobioparum_DSM_1351,-0.0333911791729605
_methylpentosum_7,Ruminococcus_champanellensis_18P13_JCM_17042_1,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_champanellensis_18P13,0.268356837842653
_methylpentosum_7,_hylemonae_DSM_15053_1,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_hylemonae_DSM_15053,-0.061857841830986
_methylpentosum_7,Bacteroides_salyersiae_WAL_10018_DSM_18765_JCM_12988_0,Clostridium_methylpentosum_R2_DSM_5476,Bacteroides_salyersiae_WAL_10018,0.0060914337525505
_methylpentosum_7,Parabacteroides_merdae_ATCC_43184_2,Clostridium_methylpentosum_R2_DSM_5476,Parabacteroides_merdae_ATCC_43184,0.232771411284558
_methylpentosum_7,Sutterella_parvirubra_YIT_11816_2,Clostridium_methylpentosum_R2_DSM_5476,Sutterella_parvirubra_YIT_11816,0.106846662276336
_methylpentosum_7,Cloacibacillus_evryensis_DSM_19522_0,Clostridium_methylpentosum_R2_DSM_5476,Cloacibacillus_evryensis_DSM_19522,0.14648435034288
_methylpentosum_7,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_32,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_cellobioparum_DSM_1351,0.134488564043032
_methylpentosum_7,Clostridium_perfringens_ATCC_13124_8,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_perfringens_ATCC_13124,0.0127243436939119
Roseburia_inulinivorans_DSM_16841_0,_methoxybenzovorans_SR3_0,Roseburia_inulinivorans_DSM_16841,Clostridium_methoxybenzovorans_SR3,0.0050137138170374
Roseburia_inulinivorans_DSM_16841_0,Blautia_obeum_ATCC_29174_3,Roseburia_inulinivorans_DSM_16841,Blautia_obeum_ATCC_29174,0.002407463215212
